incident_id,category,event_count,threat_level,rank_1,rank_2,rank_3,rank_4,gpt_4o_score,gpt_4o_mini_score,qwen25_score,qwen25_3b_score,gpt_4o_position,gpt_4o_mini_position,qwen25_position,qwen25_3b_position
8cf9d53d-5fb8-46e8-8577-f8a9d88f2107,Malware,107,15.1,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,4,6,2,7,3,2,4,1
8eab25bf-6199-43c7-a9c4-d23f58930554,Malware,4012,15.280000000000005,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,2,5,2,1,4,3
8eab9d18-ca05-44e2-998e-85ed3fd07257,Malware,32,15.350000000000001,GPT-4o,Qwen2.5 3b,GPT-4o-mini,Qwen2.5,8,5,3,7,1,3,4,2
8f9c9801-4015-4129-9216-2f959dd52db2,Malware,41,15.100000000000001,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,4,5,2,7,3,2,4,1
8fd8d70c-4953-48d6-afe3-5d8002bc7e69,Malware,24,15.36000000000001,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,4,6,3,8,3,2,4,1
90259357-d22b-4763-9a27-92c11c6a3e53,Malware,750,15.100000000000001,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,8,6,4,2,1,2,3,4
90676dcb-19b4-471a-bdc6-8cb4f734aaa5,Malware,108,15.1,Qwen2.5 3b,GPT-4o,GPT-4o-mini,Qwen2.5,5,4,2,6,2,3,4,1
908aa595-c563-4fd5-b6de-5b55ae372468,Malware,111,15.100000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,7,2,4,2,1,4,3
90d51cf3-1266-424c-8b5d-64f4208e3db7,Malware,108,15.100000000000001,Qwen2.5 3b,Qwen2.5,GPT-4o-mini,GPT-4o,4,5,6,7,4,3,2,1
91684d9f-7746-451a-a059-d2862ffcab96,Malware,4974,15.200000000000006,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,6,5,1,2,1,2,4,3
91be852a-1180-4b5d-8ae4-b0442785034c,Malware,6470,15.720000000000006,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,7,2,4,2,1,4,3
91d171dd-83a1-4fa6-ac1c-0aaa7ea0777b,Normal,29,15.100000000000001,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,4,5,2,6,3,2,4,1
91e869f9-e1a3-4092-b3da-e1f5ba8c4076,Malware,124,15.25,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,5,7,2,8,3,2,4,1
923f567f-00b4-4641-a1ad-4dd48be42f21,Malware,261,15.200000000000005,Qwen2.5 3b,GPT-4o,GPT-4o-mini,Qwen2.5,7,6,3,8,2,3,4,1
92905751-8098-4f3f-977b-399d0acb1aa5,Malware,215,15.080000000000005,GPT-4o-mini,Qwen2.5 3b,GPT-4o,Qwen2.5,5,7,2,6,3,1,4,2
9332d913-40ee-400a-8b95-f07a83c7f55c,Malware,2947,15.160000000000005,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,6,2,3,1,2,4,3
93db351b-bfb1-4eff-9c6a-65e4df7e630c,Normal,1402,15.200000000000008,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,6,3,4,1,2,4,3
94aa2f54-68b8-464e-8f88-bea8a2f065c8,Malware,145,15.150000000000002,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,6,5,2,4,1,2,4,3
9594d3ea-5e98-4afd-8498-f308a0efae0c,Malware,62,15.100000000000001,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,GPT-4o,1,6,5,4,4,1,2,3
95dd654e-84d1-47c0-a236-2d23e32ea6ea,Malware,87,15.100000000000001,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,2,4,1,2,4,3
95f582f2-da1b-450f-abe9-956edd19bd02,Malware,3190,15.560000000000006,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,6,5,2,4,1,2,4,3
96314c61-1e25-427e-83ca-773c573def92,Malware,2743,15.480000000000004,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,2,4,1,2,4,3
9672e9b1-7177-428c-8145-abdf2b5aea0e,Malware,4675,15.120000000000005,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,5,7,2,3,2,1,4,3
96b2b890-8e6d-458a-9217-71cfff0ef1c5,Malware,24,15.36000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,5,6,2,3,2,1,4,3
96f1afba-f5ef-4484-b2fa-ad1c3ed0c40c,Malware,5950,15.720000000000006,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,8,2,4,2,1,4,3
979f09e5-cbb5-4221-8ca0-923e62858768,Malware,1216,15.240000000000004,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,7,2,4,2,1,4,3
994a0ee4-8260-460f-9e1d-ce2b1773d3ad,Malware,2021,15.000000000000005,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,GPT-4o,1,8,5,3,4,1,2,3
99a51d97-3309-4d23-a10a-1e5a43fe79da,Malware,102,15.1,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,4,5,3,7,3,2,4,1
9b965037-9f34-4bb8-abd1-14348350a50a,Malware,74,15.100000000000001,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,6,4,5,1,2,4,3
9bcb9d22-f168-4f85-8d2c-20d33507a374,Malware,3302,15.360000000000005,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,7,2,4,2,1,4,3
9c4cf28b-6496-4ab0-9033-b6155278ab21,Malware,109,15.100000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,7,2,4,2,1,4,3
9d72be79-a4d1-4d8f-828f-b9f57caca44e,Malware,110,15.100000000000001,GPT-4o-mini,Qwen2.5 3b,GPT-4o,Qwen2.5,6,8,4,7,3,1,4,2
9e55d51b-ecf0-46f9-8aa8-ca8e80c7b21e,Malware,616,15.000000000000005,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,8,4,5,4,1,3,2
9ebbbbbc-8635-400f-bc9a-14826ceb9eaa,Malware,4571,15.160000000000004,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,5,6,3,2,2,1,3,4
9f974600-3f1c-4cd9-bad4-7fe2da821f1e,Malware,6021,15.480000000000006,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,7,2,4,1,2,4,3
9fcdd530-e799-41d4-9739-1f72c9609623,Normal,559,15.200000000000008,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,5,2,4,1,2,4,3
a05184cb-ff3e-40bc-a921-2b4b4f3d00bf,Malware,24,15.36000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,9,2,4,2,1,4,3
a144c54f-4f52-4dcd-a555-74e79ef27f7e,Malware,106,15.100000000000001,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,5,4,2,3,1,2,4,3
a1c25998-77df-456a-bcfc-0bc1632b7598,Malware,4290,15.720000000000006,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,8,2,5,4,1,3,2
a1d37f98-a126-49fe-b390-a2a73b742002,Malware,103,15.1,Qwen2.5 3b,GPT-4o-mini,Qwen2.5,GPT-4o,1,5,3,6,4,2,3,1
a1dee182-7e66-4303-b9bf-07580e2ac6c0,Malware,103,15.35,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,5,2,4,1,2,4,3
a2f93e82-824f-4aee-b635-e7ebbce5348c,Malware,48,15.350000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,5,6,2,4,2,1,4,3
a33b521d-eea2-46f2-bb7d-163aecb190b2,Malware,99,15.1,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,7,3,5,1,2,4,3
a37bc7ff-854b-49ac-ab11-7cf59b998880,Malware,118,15.350000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,7,1,2,2,1,4,3
a51fedac-40cd-43c9-9611-c7767957baa0,Malware,120,15.350000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,7,2,4,2,1,4,3
a55c18f7-2fe8-4791-984b-7a7c9c5d49bb,Malware,4676,15.080000000000004,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,2,4,1,2,4,3
a5d1376b-c074-44bb-bf55-c3986dfee16a,Malware,98,15.100000000000001,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,5,4,1,3,1,2,4,3
a6b9d0e6-9a3b-4cc6-a7dc-de9ada1164eb,Malware,3291,15.279999999999998,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,8,2,4,2,1,4,3
a6c379e6-34eb-4e46-9829-47f1f7334f7f,Malware,194,15.0,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,7,3,5,1,2,4,3
a924f57f-b4d9-43f0-9e40-b18c38fe64ad,Malware,120,15.350000000000001,Qwen2.5 3b,GPT-4o,GPT-4o-mini,Qwen2.5,6,5,2,8,2,3,4,1
a991b910-f0f9-4ef9-ac66-647626ac4476,Malware,1365,15.360000000000007,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,3,5,2,1,4,3
a99b086d-d328-49f8-ad52-1eadf83b62ec,Malware,32,15.05,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,5,7,4,2,2,1,3,4
aa2606a2-6077-4a87-b871-a02d555b9f45,Malware,31,15.35,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,7,6,3,1,1,2,3,4
aaca0f9c-ed14-4fe1-bb6d-270f9a7a28e5,Malware,3275,15.120000000000005,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,2,5,1,2,4,3
aaf7cd66-d49c-4c19-8243-0191bf2c071b,Malware,7162,15.640000000000004,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,1,3,2,1,4,3
ab7daa23-91a5-466d-89a6-a950f7162d87,Malware,84,15.350000000000001,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,6,2,5,1,2,4,3
abeaacd0-d9ad-45ec-b50c-4dc7997069ac,Malware,78,15.1,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,6,3,5,1,2,4,3
ac430ea5-2f4a-415a-88d0-98d2412626a7,Malware,4069,15.280000000000003,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,1,2,1,2,4,3
ac8fd0f1-d92a-4553-bc4e-6ad5504da43d,Malware,47,15.100000000000001,Qwen2.5 3b,GPT-4o,GPT-4o-mini,Qwen2.5,5,4,2,7,2,3,4,1
ad2a0a50-4b47-4ab9-ad57-7b2604172a10,Malware,113,15.350000000000001,GPT-4o,Qwen2.5 3b,GPT-4o-mini,Qwen2.5,8,5,2,7,1,3,4,2
ad424957-6070-4bdc-812e-2934823fc8c3,Normal,30,15.3,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,6,2,4,1,2,4,3
ad8f9dba-7b01-4f73-a208-399ffa7d865a,Malware,6656,15.560000000000006,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,5,2,3,1,2,4,3
add23978-a283-4f43-bf71-d594b2ddd46c,Malware,119,15.350000000000001,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,5,6,3,7,3,2,4,1
ae1192af-6aa7-4644-ba70-43f2a3309b60,Malware,82,15.100000000000001,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,6,5,2,4,1,2,4,3
ae4bbc1f-3834-4179-ba85-70e77c7867f3,Malware,98,15.1,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,4,5,3,7,3,2,4,1
aee498a8-4dbc-4e21-a447-7a0c9bdf28b8,Malware,5845,15.560000000000004,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,7,2,5,4,1,3,2
aefbb600-258e-4aa9-b779-708063ffc110,Malware,3206,15.120000000000003,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,8,2,4,2,1,4,3
af15c43c-340c-4705-90b2-f00043d108e9,Malware,105,15.100000000000001,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,8,5,4,2,1,2,3,4
af1dee52-eee6-4bca-92f1-668976d46201,Malware,110,15.100000000000001,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,4,5,3,7,3,2,4,1
af4273e0-2ca9-4f10-a37b-f1d4d9db51fc,Malware,926,15.3,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,7,5,4,2,1,2,3,4
af4ccc52-489a-4289-9752-3092fadcbe9b,Malware,291,15.0,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,8,7,5,4,1,2,3,4
af51d030-2c32-4e70-ad73-b43a70419d1d,Malware,3051,15.540000000000006,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,7,8,5,3,2,1,3,4
afb358ab-947f-4a0e-bb22-fe2d25f66e70,Malware,98,15.350000000000001,Qwen2.5 3b,GPT-4o,GPT-4o-mini,Qwen2.5,5,4,2,7,2,3,4,1
b02b354e-efeb-461c-b297-c3689c66c2b3,Malware,2054,15.040000000000006,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,7,2,4,1,2,4,3
b04cc35e-c29f-4597-9d64-4057cf77d951,Malware,2216,15.600000000000005,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,7,6,3,2,1,2,3,4
b0662e49-7719-4cf6-a84f-59d47f5c7158,Malware,516,15.320000000000004,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,7,2,5,4,1,3,2
b11c3f5b-2838-4b24-9eda-97e64da5f31f,Normal,1232,15.206000000000007,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,5,6,2,4,2,1,4,3
b12f0425-6f13-48b9-8f56-af94941546b4,Malware,97,15.350000000000001,GPT-4o-mini,Qwen2.5 3b,GPT-4o,Qwen2.5,5,7,3,6,3,1,4,2
b1411186-df83-444e-b8b4-208153bb24ec,Malware,715,15.400000000000006,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,2,4,2,1,4,3
b1d7503d-c4fe-4ec5-96da-c524189a5d12,Malware,97,15.100000000000001,Qwen2.5 3b,GPT-4o,GPT-4o-mini,Qwen2.5,5,4,3,7,2,3,4,1
b2907b4f-6132-4a8f-81f8-3d64871b7e87,Malware,117,15.100000000000001,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,4,5,2,6,3,2,4,1
b3f78190-d4ee-4fe7-a273-167b551ade2f,Malware,94,15.35,GPT-4o,Qwen2.5,GPT-4o-mini,Qwen2.5 3b,6,4,5,3,1,3,2,4
b4dbc5c1-e87a-4af0-a2d4-9197af003252,Malware,1699,15.160000000000005,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,7,3,5,4,1,3,2
b52d0260-2b3b-4e6a-a2d8-dd8bd53d2942,Normal,59,15.0,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,3,4,1,2,4,3
b52e0384-e2c5-4bce-9c27-9554a49117a7,Malware,31,15.100000000000001,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,7,6,4,2,1,2,3,4
b537b608-2df2-4af6-ba13-349981ab8cb5,Malware,2531,15.120000000000005,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,4,3,1,2,1,2,4,3
b540711c-23db-4562-a2f9-79d3bca45738,Malware,122,15.35,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,3,6,2,1,4,3
b5dc6453-a31e-4820-b39b-559c5a7f1a97,Malware,5244,15.680000000000007,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,7,8,3,2,2,1,3,4
b617474d-de53-4273-8ded-d529fbb8cb4c,Malware,173,15.25,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,5,6,4,3,2,1,3,4
b6bb50d2-e5a4-4ec5-aad1-68b6e5247f28,Malware,104,15.350000000000001,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,7,5,3,2,1,2,3,4
b735dd59-2d67-41b4-9d77-6e27f7579614,Malware,3479,15.040000000000006,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,5,6,3,2,2,1,3,4
b743c86c-3677-4c24-ad04-bd7c565f1736,Malware,119,15.100000000000001,Qwen2.5 3b,GPT-4o,GPT-4o-mini,Qwen2.5,6,5,2,7,2,3,4,1
b775fe33-ee3e-4f4b-a945-d4220d27c5ef,Malware,56,15.4,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,5,3,4,1,2,4,3
b89b5aef-2860-4ba6-81fc-3fafcdfee12e,Malware,2230,15.560000000000008,GPT-4o-mini,Qwen2.5 3b,GPT-4o,Qwen2.5,5,8,2,6,3,1,4,2
b89dce4b-059f-49c5-a554-a3fbf785612c,Malware,33,15.0,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,6,7,5,3,2,1,3,4
b8baee80-3498-4607-8a9c-ea84c9cd2349,Malware,107,15.100000000000001,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,8,3,5,4,1,3,2
b8f337d2-6539-443e-b78c-dfd39eb8e80f,Malware,24,15.36000000000001,GPT-4o-mini,Qwen2.5 3b,GPT-4o,Qwen2.5,5,7,2,6,3,1,4,2
b9bb38f7-300a-4e86-aa8e-f29d542fe4b6,Malware,2888,15.080000000000004,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,6,3,4,1,2,4,3
bad9f7c5-77a0-45e9-9fbd-ceb264ea67ee,Malware,32,15.25,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,8,6,3,2,1,2,3,4
bb393f84-59fe-4282-9ae4-cec0821f34db,Malware,110,15.1,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,3,5,2,1,4,3
bb9ccd67-99cd-4084-a9a6-2f8a416f9e83,Malware,125,15.350000000000001,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,3,4,1,2,4,3
bbacb28c-bfc1-4361-abca-06d8804830db,Malware,106,15.35,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,3,5,1,2,4,3
bbdb68aa-9fe6-484b-b351-37f847b16852,Malware,2407,15.640000000000006,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,2,4,2,1,4,3
bbf8ca9e-963a-428d-aa6b-9aa3efe2f527,Malware,101,15.1,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,9,8,2,5,1,2,4,3
bc198313-94a2-4e42-9feb-7c383e36c83b,Malware,223,15.040000000000004,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,5,6,4,7,3,2,4,1
bd13bba7-7662-4278-b175-e26d2ab3ffe4,Malware,98,15.100000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,5,7,2,4,2,1,4,3
bd1407ef-d65a-4a9b-94a2-b5d2cfc78d41,Malware,24,15.36000000000001,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,3,5,2,7,3,2,4,1
bd59a5df-bcf0-4ac7-85c5-32b4bfc79088,Malware,1532,15.600000000000005,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,7,6,5,4,1,2,3,4
bdf610b0-b8a4-41eb-86b6-c9c7f5655b62,Normal,31,15.3,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,6,2,4,4,1,3,2
bea2a0d7-8879-4ab0-8a38-288635c22c33,Malware,3964,15.680000000000007,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,1,3,1,2,4,3
bf2e7a02-5f98-48af-8b0d-159cbc6b823d,Malware,6798,15.080000000000005,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,7,2,5,1,2,4,3
bf3cac5c-d39a-4a53-b2ef-db149603e687,Malware,101,15.100000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,5,6,2,3,2,1,4,3
bfa89553-831c-48f2-8745-e1e10a8204c2,Malware,70,15.100000000000001,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,5,3,4,4,1,3,2
bfb39f87-f4c4-4631-be62-e4af6c91b23e,Malware,5893,15.160000000000005,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,1,3,2,1,4,3
c012d33a-c056-4f54-913a-6835a87a23cd,Malware,117,15.350000000000001,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,6,5,3,1,1,2,3,4
c07638af-5db3-4990-b75d-89a6a09524b9,Malware,4248,15.320000000000006,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,5,1,3,1,2,4,3
c18dcee2-efd8-487b-803d-01a4ea534d99,Malware,108,15.350000000000001,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,7,6,3,2,1,2,3,4
c216b8d0-1a5d-4c89-bde1-b17cba4044ad,Malware,6163,15.680000000000005,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,7,6,4,3,1,2,3,4
c23bf87e-e04a-4651-b244-3e539e8753eb,Malware,1585,15.120000000000005,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,6,5,2,3,1,2,4,3
c29b1e6e-adb4-46bd-b4cc-f0b597813abc,Malware,31,15.100000000000001,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,7,3,5,4,1,3,2
c2c736dd-1d5c-41fb-95ab-6985fb75a442,Malware,58,15.1,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,5,6,3,4,2,1,4,3
c3e68e76-b677-41b1-a5bd-feee09f84f6d,Malware,107,15.100000000000001,GPT-4o-mini,Qwen2.5,GPT-4o,Qwen2.5 3b,5,7,6,3,3,1,2,4
c446c07b-9345-4fed-8e4c-54b9b2944182,Malware,6922,15.120000000000006,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,6,2,3,4,1,3,2
c5779919-7745-46cd-95a5-09a46f4f2231,Malware,108,15.100000000000001,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,6,3,4,1,2,4,3
c68496de-92d8-40e6-9e8d-86223681feb5,Malware,1015,15.280000000000005,GPT-4o-mini,Qwen2.5,GPT-4o,Qwen2.5 3b,1,7,5,2,3,1,2,4
c6f77f1e-46ce-4106-a814-990ef8429bcb,Malware,3150,15.080000000000005,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,2,4,1,2,4,3
c723d2d8-564d-4f5a-a8e7-197b1b24e20f,Malware,122,15.35,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,9,7,4,5,1,2,4,3
c73debdf-b9b8-4837-a0f6-ba04b4775634,Malware,6193,15.120000000000006,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,2,3,2,1,4,3
c8603e80-5994-4a11-bf11-29b3a0431834,Malware,116,15.100000000000001,Qwen2.5 3b,GPT-4o,Qwen2.5,GPT-4o-mini,5,3,4,6,2,4,3,1
c90c038f-c5d3-4dc3-aacf-7a48b61b89ce,Malware,86,15.350000000000001,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,7,8,3,5,2,1,4,3
c9706a42-8585-4fa8-81c1-a20e6c34232d,Malware,4601,15.440000000000005,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,3,2,1,1,1,2,4,3
c9b49858-c31f-495f-90ce-444c75853db1,Malware,3584,15.680000000000007,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,7,6,2,1,1,2,3,4
c9e1aee0-e71e-4a73-a5e7-73c2fae815f5,Malware,5731,15.040000000000006,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,8,6,2,3,1,2,4,3
cad82d79-9f77-44d4-a87b-aa475e5651e1,Malware,7013,15.600000000000005,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,6,5,2,1,1,2,3,4
cb12a5df-d016-49b2-bc75-89903fc13d28,Malware,136,15.15,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,8,3,6,4,1,3,2
cb661e9e-004a-4329-8ce1-b0d96889ac5e,Malware,4956,15.760000000000005,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,5,7,2,3,2,1,4,3
cb89f784-3dfb-442b-b8e0-15f41645d1db,Malware,124,15.350000000000001,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,GPT-4o,1,7,5,4,4,1,2,3
cb8e12e8-94b4-4581-97d4-630f779d3895,Malware,1961,15.760000000000007,GPT-4o-mini,GPT-4o,Qwen2.5 3b,Qwen2.5,6,9,2,5,2,1,4,3
cbe8cb48-f838-4b85-8df0-3d9712791f86,Malware,108,15.1,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,3,4,1,2,4,3
cc32819d-4e91-433b-8e42-00e9f522886a,Malware,124,15.350000000000001,GPT-4o,Qwen2.5,Qwen2.5 3b,GPT-4o-mini,6,3,5,4,1,4,2,3
cda92bf6-01a7-4fac-9aac-5b82975fe292,Malware,24,15.36000000000001,GPT-4o-mini,Qwen2.5 3b,GPT-4o,Qwen2.5,5,7,3,6,3,1,4,2
cdadfc33-c374-40d8-ae42-b70856452291,Malware,55,15.350000000000001,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,GPT-4o,1,7,5,3,4,1,2,3
ce3d38d2-24a9-4332-8ba0-1c54c22c9198,Malware,113,15.350000000000001,Qwen2.5 3b,GPT-4o-mini,Qwen2.5,GPT-4o,1,6,4,8,4,2,3,1
ceec2882-4b58-4390-8cf2-d85dfe90e837,Malware,33,15.35,GPT-4o,GPT-4o-mini,Qwen2.5,Qwen2.5 3b,9,7,5,3,1,2,3,4
cf2be4e5-2202-4ffb-b2c6-e69890c0525c,Malware,263,15.200000000000003,Qwen2.5 3b,GPT-4o-mini,GPT-4o,Qwen2.5,5,6,2,8,3,2,4,1
cf5ca8be-2666-4570-ac78-d430f9d6ade7,Malware,3601,15.520000000000005,GPT-4o-mini,GPT-4o,Qwen2.5,Qwen2.5 3b,7,8,3,2,2,1,3,4
d034f05d-b20e-4dde-9c98-f1ace9757900,Malware,75,15.100000000000001,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,GPT-4o,1,6,2,4,4,1,3,2
d03bd66c-094b-4d84-8e45-1b3fba56aae9,Malware,29,15.36000000000001,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,5,2,3,1,2,4,3
d0ffc94d-b924-4142-90f7-be2244c9b1ed,Malware,4570,15.360000000000007,GPT-4o,GPT-4o-mini,Qwen2.5 3b,Qwen2.5,7,6,2,3,1,2,4,3
